,trends__gt_higgsfield_raw,trends__gt_higgsfield_7d_ma,trends__gt_higgsfield_trend,trends__gt_ratio_runway,trends__gt_ratio_runway_7d_ma,trends__gt_ratio_runway_trend,trends__gt_ratio_kling,trends__gt_ratio_kling_7d_ma,trends__gt_ratio_kling_trend,trends__gt_ratio_ltx_studio,trends__gt_ratio_ltx_studio_7d_ma,trends__gt_ratio_ltx_studio_trend,trends__gt_ratio_pika,trends__gt_ratio_pika_7d_ma,trends__gt_ratio_pika_trend,trends__gt_ratio_magichour,trends__gt_ratio_magichour_7d_ma,trends__gt_ratio_magichour_trend,trends__gt_ratio_remaker,trends__gt_ratio_remaker_7d_ma,trends__gt_ratio_remaker_trend,trends__gt_ratio_invideo,trends__gt_ratio_invideo_7d_ma,trends__gt_ratio_invideo_trend,trends__gt_competitor_avg,trends__gt_competitor_max,trends__gt_hf_vs_comp_avg_ratio,trends__gt_hf_share_of_voice,launches__n_competitor_events_7d,launches__max_event_severity_7d,launches__cumulative_threat_score,launches__days_since_last_competitor_launch,launches__competitor_launch_decay,launches__event_model_release_7d,launches__event_pricing_change_7d,launches__event_funding_7d,launches__event_feature_release_7d,migration__social_youtube_mentions,migration__social_youtube_sentiment,migration__social_youtube_engagement,migration__social_youtube_migration_signals,migration__total_migration_signals_daily,migration__total_migration_signals_7d,migration__total_migration_signals_30d,benchmarks__benchmark_search_hits_daily,benchmarks__benchmark_title_len_mean_daily,benchmarks__benchmark_vs_in_title_share_daily,benchmarks__benchmark_search_hits_7d,oss__oss_video_github_stars_daily,oss__oss_video_github_stars_7d,oss__oss_video_hf_downloads_daily,oss__oss_video_hf_downloads_7d,oss__oss_video_hf_downloads_trend,oss__oss_threat_composite,interaction__ix_comp_hype_x_migration_7d,interaction__ix_share_of_voice_gap_x_migration,interaction__ix_comp_launch_x_oss_threat,interaction__ix_launch_severity_x_benchmark_hits_7d,interaction__ix_hf_vs_comp_ratio_x_oss,interaction__compound_threat_score,interaction__compound_threat_7d_ma,interaction__compound_threat_trend
2026-03-02,53,56.57142857142857,-0.1166666666666667,1.7666666666666666,2.0338723582565947,-0.0283333333333333,0.8548387096774194,0.8857760215335101,-0.0311827956989246,5.888888888888889,6.993898165326736,-0.0185185185185184,1.606060606060606,1.5863031716415177,0.0707070707070707,53.0,56.57142857142857,-0.1166666666666667,1.325,1.3397274964144263,-0.1608333333333333,1.2926829268292683,1.4665254020978338,-0.0735772357723577,29.857142857142858,61,1.7175925925925926,0.2015209125475285,1,0.4,4.05,3.0,0.2963272882726872,0,0,0,1,1.0,0.0,26435.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2923733541009929,0.1448764112784142,0.1281763832892188,0.0143970298501265
2026-03-03,53,55.57142857142857,-0.1166666666666667,1.7666666666666666,1.9906868081744928,-0.1461111111111112,0.7681159420289855,0.8636387385266618,-0.1678743961352657,5.888888888888889,6.882787054215625,-0.1166666666666667,1.358974358974359,1.5423471276854734,-0.1846153846153846,53.0,55.57142857142857,-0.1166666666666667,1.4324324324324325,1.3300749867619168,-0.045045045045045,1.5142857142857142,1.4787703000570176,0.0599999999999998,30.428571428571427,68,1.6863636363636365,0.198501872659176,1,0.4,4.05,4.0,0.2681280184142557,0,0,0,1,3.0,0.0,72800.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2977557582518537,0.1456837719010433,0.1288658909521775,0.0342655754552139
2026-03-04,53,54.42857142857143,-0.1311475409836066,1.827586206896552,1.9512779411794188,-0.1311475409836064,0.7464788732394366,0.8362126434949329,-0.2045716924497806,6.625,6.584317666460524,-0.2397540983606556,1.4324324324324325,1.4980007404819435,-0.1781125387682764,53.0,54.42857142857143,-0.1311475409836066,1.4324324324324325,1.3168510485379787,-0.0607000443066015,1.5142857142857142,1.4876138374719834,0.042622950819672,30.142857142857142,70,1.7018348623853212,0.2,1,0.4,4.05,5.0,0.2426122638850534,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2950647004072007,0.1452801132243454,0.1296658099938103,0.0400873857008627
2026-03-05,58,54.285714285714285,-0.0169491525423728,2.0,1.93597181873044,-0.0508474576271186,0.8169014084507042,0.819125996629614,-0.1277154452136547,7.25,6.853798185941043,0.3516949152542374,1.5675675675675675,1.4941397366209397,-0.0169491525423728,58.0,54.285714285714285,-0.0169491525423728,1.3488372093023255,1.3179836368798694,0.0059124950729207,1.6571428571428573,1.4965493035503068,0.0392251815980631,31.0,70,1.8125,0.2101449275362318,1,0.4,4.05,6.0,0.2195246544376105,0,0,0,1,1.0,0.0,127.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2771478961955152,0.1425925925925925,0.1442751944764677,2.535917422366224
2026-03-06,56,54.42857142857143,0.018181818181818,2.0,1.9194883022469231,-0.0545454545454545,0.918032786885246,0.8275056804703634,0.0682563338301043,8.0,6.687131519274376,-0.1272727272727272,1.5555555555555556,1.4918721629247944,-0.01010101010101,56.0,54.42857142857143,0.018181818181818,1.3658536585365857,1.334534159527953,0.0926829268292683,1.6,1.4940282951469457,-0.0109090909090908,28.857142857142858,60,1.875598086124402,0.2162162162162162,1,0.4,4.05,7.0,0.1986341215165638,0,0,0,1,1.0,0.0,1316.0,1.0,1.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2678736494978614,0.1412014555879445,0.1441435818154273,-0.0064823447673306
2026-03-07,57,55.0,0.0754716981132075,1.9655172413793105,1.9090676883780329,-0.0357839947950552,0.9047619047619048,0.8346375654824328,0.0584007187780772,7.125,6.947845804988662,0.3443396226415094,1.5,1.5069097569097567,0.0754716981132075,57.0,55.0,0.0754716981132075,1.3255813953488371,1.3628087053680604,0.1755155770074594,1.425,1.4929665190851698,-0.0051886792452829,30.714285714285715,62,1.7972972972972971,0.2087912087912088,0,0.0,4.05,8.0,0.1797315856468886,0,0,0,0,1.0,0.0,1298.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.279479221028923,0.0419218831543384,0.1292916244066751,-0.7126386191627189
2026-03-08,58,55.42857142857143,0.0545454545454544,2.071428571428572,1.9139807647196807,0.0168831168831169,0.8923076923076924,0.8430624739073413,0.0707692307692307,7.25,6.861111111111112,-0.0772727272727272,1.6111111111111112,1.5188145188145188,0.0545454545454546,58.0,55.42857142857143,0.0545454545454544,1.4871794871794872,1.3881880878903,0.1356643356643356,1.5675675675675675,1.5101378257301603,0.0830466830466829,29.571428571428573,64,1.8971962616822429,0.2180451127819548,0,0.0,4.05,9.0,0.1626278638962396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2648400958854655,0.0397260143828198,0.1144688917316426,-0.7231349983537656
2026-03-09,64,57.0,0.2075471698113207,2.1333333333333333,1.9663617171006336,0.2075471698113207,0.927536231884058,0.8534478342225753,0.0850423844681433,8.0,7.162698412698413,0.3584905660377357,1.641025641025641,1.523809523809524,0.0217706821480405,64.0,57.0,0.2075471698113207,1.6842105263157894,1.4395038773639843,0.2711022840119166,1.6,1.5540402647545506,0.2377358490566037,31.142857142857142,68,1.9911111111111115,0.2261484098939929,0,0.0,4.05,10.0,0.1471517764685769,0,0,0,0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2524107921902797,0.0378616188285419,0.0991810642388037,-0.7386626401465597
2026-03-10,60,58.0,0.1320754716981131,1.818181818181818,1.9737210244599408,0.0291595197255574,0.7792207792207793,0.8550342395356887,0.0144572408723353,7.5,7.392857142857143,0.2735849056603772,1.5,1.543956043956044,0.1037735849056602,60.0,58.0,0.1320754716981131,1.4634146341463414,1.4439299061802569,0.0216290842153703,1.5,1.55199944842802,-0.0094339622641509,33.285714285714285,76,1.75,0.2040816326530612,0,0.0,4.05,11.0,0.1331484334792318,0,0,0,0,6.0,0.0,1106949.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2869897959183673,0.0430484693877551,0.0845188781654768,-0.7045074490726665
2026-03-11,69,60.285714285714285,0.3018867924528301,2.4642857142857144,2.0646780969441068,0.3483827493261455,1.078125,0.9024122576443406,0.4442806603773586,7.666666666666667,7.541666666666666,0.1572327044025157,1.6829268292682926,1.579740957789738,0.174873446847676,69.0,60.285714285714285,0.3018867924528301,1.6829268292682926,1.4797148200139514,0.174873446847676,2.0294117647058822,1.6255888842023296,0.3401775804661486,30.142857142857142,63,2.215596330275229,0.2455516014234875,0,0.0,4.05,12.0,0.1204776847648808,0,0,0,0,2.0,0.0,1778.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2269513271321142,0.0340426990698171,0.0686278190005442,-0.7656754368215043
2026-03-12,68,61.71428571428572,0.1724137931034481,2.833333333333333,2.183725715991726,0.4166666666666667,1.1333333333333333,0.9476168183418592,0.3873563218390803,7.555555555555555,7.58531746031746,0.0421455938697317,2.4285714285714284,1.7027415093617184,0.5492610837438423,68.0,61.71428571428572,0.1724137931034481,1.7894736842105263,1.5426628878579798,0.3266787658802179,1.837837837837838,1.651402452873041,0.1090400745573159,27.142857142857142,59,2.416243654822335,0.2625482625482625,0,0.0,4.05,13.0,0.109012717213605,0,0,0,0,1.0,0.0,9538.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2081827354035113,0.0312274103105267,0.0527185072459633,-0.7810025770430595
2026-03-13,59,62.142857142857146,0.0535714285714286,2.269230769230769,2.222187254453264,0.1346153846153845,0.9365079365079364,0.950256125430815,0.020124716553288,7.375,7.496031746031746,-0.078125,2.107142857142857,1.7815396953027616,0.3545918367346938,59.0,62.142857142857146,0.0535714285714286,1.475,1.5582552223527537,0.0799107142857142,1.6857142857142855,1.6636473508322247,0.0535714285714286,27.714285714285715,62,2.054726368159204,0.2322834645669291,0,0.0,4.05,14.0,0.0986387855766425,0,0,0,0,4.0,0.0,182797.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2446338888317911,0.0366950833247686,0.0377890254940811,-0.7401224854802303
2026-03-14,55,61.85714285714285,-0.0350877192982456,2.1153846153846154,2.2435968793111654,0.0762483130904183,0.8333333333333334,0.940052043798162,-0.0789473684210525,7.857142857142857,7.600623582766439,0.1027568922305763,1.71875,1.8127896953027616,0.1458333333333332,55.0,61.85714285714285,-0.0350877192982456,1.4102564102564104,1.5703516530538353,0.0638776428250114,1.6666666666666667,1.6981711603560343,0.1695906432748537,28.142857142857142,65,1.8872549019607845,0.217391304347826,0,0.0,4.05,15.0,0.0892520640593719,0,0,0,0,1.0,0.0,178.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2662278222574685,0.0399341733386202,0.0375050669489785,-0.0474146118007218
2026-03-15,63,62.57142857142857,0.0862068965517242,2.1724137931034484,2.258023339550433,0.0487514863258025,0.9,0.9411509448970627,0.0086206896551723,9.0,7.850623582766439,0.2413793103448276,2.1724137931034484,1.8929757927302384,0.3483947681331749,63.0,62.57142857142857,0.0862068965517242,1.7027027027027026,1.601140683842866,0.1449207828518173,1.75,1.7242329364178104,0.1163793103448276,28.857142857142858,69,2.110047846889952,0.2368421052631578,0,0.0,4.05,16.0,0.0807586071978621,0,0,0,0,2.0,0.0,1393.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.238250302490718,0.0357375453736077,0.0369352856619482,-0.1003994251921984
2026-03-16,64,62.57142857142857,0.0,2.3703703703703702,2.2918857734128677,0.1111111111111111,0.8648648648648649,0.9321978924657496,-0.0675675675675675,8.0,7.850623582766439,0.0,1.8823529411764703,1.927451121323214,0.1470588235294117,64.0,62.57142857142857,0.0,1.3061224489795915,1.5471281013662666,-0.2244897959183673,1.8285714285714283,1.7568859976423,0.1428571428571428,31.571428571428573,73,1.9649122807017545,0.2237762237762237,0,0.0,4.05,17.0,0.0730734096210938,0,0,0,0,1.0,0.0,5001.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2557592282715697,0.0383638842407354,0.0370070378636901,0.0132658197862072
2026-03-17,67,63.57142857142857,0.1166666666666667,2.7916666666666665,2.430955037482131,0.5354166666666667,0.9710144927536232,0.9595969943990132,0.2461352657004829,8.375,7.975623582766439,0.1166666666666667,1.9705882352941175,1.994678012079516,0.3137254901960784,67.0,63.57142857142857,0.1166666666666667,1.6341463414634143,1.5715183452687054,0.1166666666666667,1.763157894736842,1.7944799826047062,0.1754385964912279,29.714285714285715,68,2.181395348837209,0.2427536231884058,0,0.0,4.05,18.0,0.0661195552886346,0,0,0,0,1.0,0.0,930.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2304933434691928,0.0345740015203789,0.0357963995969221,-0.1968587498673457
2026-03-18,70,63.71428571428572,0.0144927536231884,2.5,2.4360570782984574,0.0144927536231882,0.9722222222222222,0.9444680261450448,-0.0982286634460547,10.0,8.308956916099772,0.3043478260869565,2.2580645161290325,2.076840538773908,0.3417484805984105,70.0,63.71428571428572,0.0144927536231884,1.5909090909090908,1.5583729540745337,-0.0546772068511198,1.8421052631578947,1.7677219109549935,-0.0922959572845155,30.571428571428573,71,2.2171945701357463,0.2456140350877192,1,0.5,4.55,0.0,0.5,0,0,0,1,1.0,0.0,15547.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2267884663464947,0.1350386781152395,0.050224396603411,2.9667441714387217
2026-03-19,81,65.57142857142857,0.1911764705882352,3.0,2.4598666021079816,0.0588235294117647,1.1571428571428573,0.9478693866892623,0.0210084033613446,11.571428571428571,8.88265306122449,0.5315126050420169,2.7,2.1156160489779894,0.1117647058823532,81.0,65.57142857142857,0.1911764705882352,2.076923076923077,1.5994371530334697,0.160633484162896,1.9285714285714288,1.7806838524883637,0.0493697478991597,29.857142857142858,69,2.625,0.2783505154639175,1,0.5,4.55,1.0,0.4524187090179797,0,0,0,1,4.0,0.0,4576.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.1916895790574294,0.1297738450218797,0.0643024587050329,3.15576712034085
2026-03-20,78,68.28571428571429,0.3220338983050848,2.888888888888889,2.54838919063057,0.2730696798493408,1.0833333333333333,0.9688444433786048,0.1567796610169491,11.142857142857142,9.42091836734694,0.5108958837772397,2.6,2.186024212243296,0.2338983050847458,78.0,68.28571428571429,0.3220338983050848,1.6595744680851063,1.6258049341884848,0.1251352326000721,2.363636363636364,1.877529863620089,0.4021571648690294,30.0,71,2.5161290322580645,0.2698961937716263,1,0.5,4.55,2.0,0.4093653765389909,0,0,0,1,3.0,0.0,149798.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.1999510058141504,0.1310130590353878,0.0777764552351213,2.5703164338355897
2026-03-21,73,70.85714285714286,0.3272727272727274,3.0416666666666665,2.680715197956577,0.4378787878787877,1.0,0.9926539671881286,0.1999999999999999,10.428571428571429,9.78826530612245,0.3272727272727274,2.433333333333333,2.288107545576629,0.4157575757575755,73.0,70.85714285714286,0.3272727272727274,1.5869565217391304,1.6510478072574448,0.1252964426877469,2.0277777777777777,1.9291171652073904,0.2166666666666665,30.0,72,2.3548387096774195,0.2570422535211267,1,0.5,4.55,3.0,0.3704091103408589,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2135883680985694,0.1330586633780507,0.0910799538121828,2.331949862835144
2026-03-22,75,72.57142857142857,0.1904761904761904,2.6785714285714284,2.75302343159486,0.2329931972789114,1.0416666666666667,1.012892062426224,0.1574074074074074,9.375,9.841836734693876,0.0416666666666667,2.34375,2.3125841465618504,0.0788690476190474,75.0,72.57142857142857,0.1904761904761904,1.829268292682927,1.6691286058260482,0.0743321718931475,2.2058823529411766,1.994243215627559,0.2605042016806724,29.857142857142858,71,2.430555555555556,0.2631578947368421,1,0.5,4.55,4.0,0.3351600230178196,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2069619106463436,0.1320646947602168,0.104840975153127,2.6954047453339385
2026-03-23,67,73.0,0.046875,2.392857142857143,2.7562358276643986,0.0094866071428572,0.9710144927536232,1.0280562949817609,0.1227355072463767,11.166666666666666,10.29421768707483,0.3958333333333332,1.9142857142857144,2.3171459712917426,0.0169642857142857,67.0,73.0,0.046875,1.675,1.7218253988289636,0.282421875,2.0303030303030303,2.0230620158749306,0.1103219696969697,29.285714285714285,68,2.212264150943396,0.2454212454212454,2,0.5,5.05,0.0,0.5,0,0,0,2,1.0,0.0,9410.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.010204081632653,0.0,0.227291629846029,0.2361345608034349,0.1330939289477983,5.1551265070470365
2026-03-24,70,73.42857142857143,0.0447761194029849,1.891891891891892,2.627696574125146,-0.3223073820088745,0.9333333333333332,1.0226732722074336,-0.0388059701492536,8.75,10.34778911564626,0.0447761194029849,1.4893617021276595,2.2483993236965345,-0.2442045093680533,70.0,73.42857142857143,0.0447761194029849,1.7073170731707317,1.7322783605014376,0.0447761194029852,1.75,2.02118231662681,-0.007462686567164,34.57142857142857,74,1.9678714859437751,0.2236421725239616,3,0.6,5.65,0.0,0.6,0,0,0,3,1.0,0.0,15726.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.5153061224489794,0.0,0.2553765724446492,0.3413677103564932,0.1769216016386718,8.873537784027723
2026-03-25,73,73.85714285714286,0.0428571428571429,2.28125,2.596446574125145,-0.0875,1.0579710144927537,1.0349230996746523,0.0881987577639751,10.428571428571429,10.409013605442178,0.0428571428571429,1.697674418604651,2.168343595478765,-0.2481727574750831,73.0,73.85714285714286,0.0428571428571429,1.871794871794872,1.7724049006279776,0.1765567765567766,1.738095238095238,2.006323741617859,-0.0564625850340135,32.285714285714285,68,2.193133047210301,0.2433333333333333,3,0.6,5.65,1.0,0.5429024508215757,0,0,0,3,1.0,0.0,3043.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.5153061224489794,0.0,0.2292653371324568,0.3374510250596644,0.2058376512021611,1.4989212703318224
2026-03-26,66,71.71428571428571,-0.1851851851851852,2.2,2.482160859839431,-0.2666666666666666,0.9850746268656716,1.010341923920769,-0.1487009397457159,8.25,9.93452380952381,-0.287037037037037,1.6923076923076923,2.0243875515227217,-0.3732193732193732,66.0,71.71428571428571,-0.1851851851851852,1.6097560975609757,1.705666760719106,-0.2249322493224932,1.6923076923076923,1.9725717792944688,-0.1225071225071224,31.142857142857142,66,2.0533333333333337,0.231578947368421,2,0.6,5.65,2.0,0.491238451846789,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.010204081632653,0.0,0.2447990504764102,0.2387606738979921,0.2214071981844629,0.8398212201983948
2026-03-27,60,69.14285714285714,-0.2307692307692307,1.875,2.337319589998161,-0.3509615384615384,0.8955223880597015,0.9835117888816785,-0.1733639494833524,8.571428571428571,9.5671768707483,-0.2307692307692307,1.3636363636363635,1.8477641748993447,-0.4755244755244756,60.0,69.14285714285714,-0.2307692307692307,1.4285714285714286,1.6726663265028665,-0.1391941391941391,1.6666666666666667,1.8730046797273687,-0.2948717948717948,31.714285714285715,66,1.8340611353711789,0.2120141342756183,2,0.6,5.65,3.0,0.4444909324090307,0,0,0,2,1.0,0.0,13352.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.010204081632653,0.0,0.2739074269978895,0.243126930376214,0.2374234655188666,0.8557457719580697
2026-03-28,65,68.0,-0.1095890410958904,1.9696969696969695,2.184181061859633,-0.3524283935242839,1.0,0.9835117888816785,0.0,8.125,9.238095238095235,-0.2208904109589041,1.4772727272727273,1.7111840883192584,-0.3929016189290161,65.0,68.0,-0.1095890410958904,1.5476190476190477,1.6670466873428544,-0.024787997390737,1.7567567567567568,1.8342873910100803,-0.1336542021473528,31.857142857142858,64,1.978260869565217,0.2249134948096885,2,0.6,5.65,4.0,0.4021920276213835,0,0,0,2,3.0,0.0,414247.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.010204081632653,0.0,0.254042137301017,0.2401471369216831,0.2527218188822427,0.8048215037255344
2026-03-30,72,67.57142857142857,-0.04,2.1818181818181817,2.113216312323455,-0.1854545454545454,0.9473684210526316,0.9700406109368164,-0.0905263157894737,8.0,9.041666666666666,-0.1466666666666666,1.7142857142857142,1.621260618931503,-0.2685714285714285,72.0,67.57142857142857,-0.04,1.945945945945946,1.683714923523286,0.0637837837837838,1.7560975609756098,1.7700324207292848,-0.2039024390243903,33.142857142857146,75,2.108786610878661,0.2360655737704918,2,0.6,5.65,5.0,0.36391839582758,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.010204081632653,0.0,0.2383921241633959,0.2377996349510399,0.2678268103380746,0.8006298760073667
2026-03-31,82,69.71428571428571,0.2238805970149253,2.2777777777777777,2.096776403026403,-0.0480928689883913,0.9761904761904762,0.9707800371420812,0.0053304904051172,9.11111111111111,8.748015873015873,-0.1840796019900497,1.673469387755102,1.5868582865699872,-0.1257995735607675,82.0,69.71428571428571,0.2238805970149253,2.102564102564102,1.744795509603872,0.2552621507845389,2.0,1.7657034164002805,-0.0149253731343282,36.0,83,2.216216216216216,0.244776119402985,2,0.6,5.65,6.0,0.3292869816564158,0,0,0,2,2.0,0.0,1304.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,1.010204081632653,0.0,0.2268881329392264,0.2360740362674145,0.2678181639757859,-0.0002563137552354
2026-04-01,74,70.28571428571429,0.0571428571428571,2.1142857142857143,2.128546949082664,0.1175510204081633,0.8314606741573034,0.956226800116934,-0.1091492776886035,14.8,9.612301587301587,0.6914285714285715,1.761904761904762,1.6257930093952877,0.1829931972789116,74.0,70.28571428571429,0.0571428571428571,1.761904761904762,1.7525937508515903,0.0319727891156462,1.804878048780488,1.773543137654636,0.0313588850174215,35.42857142857143,88,2.031372549019608,0.2291021671826625,1,0.6,5.65,7.0,0.2979511822748457,0,0,0,1,1.0,0.0,44314.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.5051020408163265,0.0,0.2474325624976722,0.1381352925379161,0.2387849614302749,-0.5953475142869833
2026-04-02,72,70.14285714285714,-0.0136986301369863,2.1818181818181817,2.1143424036281178,-0.0435865504358655,0.7659574468085106,0.9145105761620422,-0.2760128242494899,9.0,9.408219954648526,-0.136986301369863,1.8461538461538465,1.6470043561880297,0.0874604847207587,72.0,70.14285714285714,-0.0136986301369863,1.945945945945946,1.7631867614446013,0.0396149574231765,1.894736842105263,1.7959205096560684,0.0901225666906992,34.714285714285715,93,2.016,0.2278481012658227,0,0.0,5.65,8.0,0.2695973784703329,0,0,0,0,5.0,0.0,97912.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2493099905312569,0.0373964985796885,0.1959200290759926,-0.8891794784944674
2026-04-03,66,70.14285714285714,0.0,1.9411764705882355,2.0773676137121515,-0.1176470588235294,0.7096774193548387,0.8751681179462089,-0.2795698924731182,9.428571428571429,9.5765873015873,0.1428571428571428,1.7837837837837838,1.6600723692560426,0.0540540540540541,66.0,70.14285714285714,0.0,1.736842105263158,1.781341905402056,0.0789473684210526,1.9411764705882355,1.831473192267574,0.1470588235294117,33.857142857142854,92,1.89344262295082,0.2171052631578947,0,0.0,5.65,9.0,0.2439417958443594,0,0,0,0,13.0,0.0,69708.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.265362367494582,0.0398043551241872,0.1674976978225919,-0.8332876412419858
2026-04-04,61,70.28571428571429,0.0166666666666666,1.90625,2.081831899426437,0.0166666666666666,0.6630434782608695,0.8419568451178044,-0.2596014492753624,7.625,9.441383219954648,-0.1104166666666666,1.564102564102564,1.6887103978940714,0.1470085470085471,61.0,70.28571428571429,0.0166666666666666,1.4878048780487805,1.7898038267559635,0.0414634146341463,1.564102564102564,1.81682117761556,-0.0615384615384615,35.0,91,1.6944444444444444,0.1986970684039088,0,0.0,5.65,10.0,0.2207276647028654,0,0,0,0,16.0,0.0,39385.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.2963440917436074,0.0444516137615411,0.1391155097347815,-0.8171670505905833
2026-04-05,61,69.71428571428571,-0.0615384615384615,1.8484848484848484,2.06451588211042,-0.0615384615384615,0.7176470588235294,0.8016207106640226,-0.2823529411764706,8.714285714285714,9.525566893424037,0.0725274725274724,1.648648648648649,1.713192672376346,0.116008316008316,61.0,69.71428571428571,-0.0615384615384615,1.4878048780487805,1.7812589453887822,-0.0386491557223265,1.7941176470588236,1.822158447658712,0.0212669683257917,33.0,84,1.7941176470588236,0.2081911262798634,0,0.0,5.65,11.0,0.1997226502188477,0,0,0,0,6.0,0.0,143043.0,0.0,0.0,0.0,0.0,0,0,0,0,382,2674.0,18874,132118.0,0.0,0.5051020408163265,0.0,0.0,0.0,0.0,0.279971786562685,0.0419957679844027,0.11080817131517,-0.8251248441987529
